doc_id,category,title,document_part,term,term_count,total_terms,tf,df,idf,tfidf_score
149,mobile application,Perancangan Ulang UI & UX Menggunakan Metode Design Thinking Pada Aplikasi Siakadu Mahasiswa Berbasis Mobile,abstract,aplikasi,3,16,0.1875,54,0.5686362358410126,0.10661929422018987
149,mobile application,Perancangan Ulang UI & UX Menggunakan Metode Design Thinking Pada Aplikasi Siakadu Mahasiswa Berbasis Mobile,abstract,biasa,1,16,0.0625,2,2.0,0.125
149,mobile application,Perancangan Ulang UI & UX Menggunakan Metode Design Thinking Pada Aplikasi Siakadu Mahasiswa Berbasis Mobile,abstract,sebut,1,16,0.0625,7,1.4559319556497243,0.09099574722810777
149,mobile application,Perancangan Ulang UI & UX Menggunakan Metode Design Thinking Pada Aplikasi Siakadu Mahasiswa Berbasis Mobile,abstract,istilah,1,16,0.0625,1,2.3010299956639813,0.14381437472899883
149,mobile application,Perancangan Ulang UI & UX Menggunakan Metode Design Thinking Pada Aplikasi Siakadu Mahasiswa Berbasis Mobile,abstract,guna,1,16,0.0625,44,0.6575773191777938,0.041098582448612114
149,mobile application,Perancangan Ulang UI & UX Menggunakan Metode Design Thinking Pada Aplikasi Siakadu Mahasiswa Berbasis Mobile,abstract,medeskripsikan,1,16,0.0625,1,2.3010299956639813,0.14381437472899883
149,mobile application,Perancangan Ulang UI & UX Menggunakan Metode Design Thinking Pada Aplikasi Siakadu Mahasiswa Berbasis Mobile,abstract,internet,1,16,0.0625,3,1.8239087409443189,0.11399429630901993
149,mobile application,Perancangan Ulang UI & UX Menggunakan Metode Design Thinking Pada Aplikasi Siakadu Mahasiswa Berbasis Mobile,abstract,jalan,1,16,0.0625,6,1.5228787452803376,0.0951799215800211
150,mobile application,Analisis Sentimen Ulasan Aplikasi Jamsostek Mobile Menggunakan Metode Support Vector Machine,title,analisis,1,11,0.09090909090909091,16,1.0969100130080565,0.0997190920916415
150,mobile application,Analisis Sentimen Ulasan Aplikasi Jamsostek Mobile Menggunakan Metode Support Vector Machine,title,sentimen,1,11,0.09090909090909091,3,1.8239087409443189,0.16580988554039264
150,mobile application,Analisis Sentimen Ulasan Aplikasi Jamsostek Mobile Menggunakan Metode Support Vector Machine,title,ulas,1,11,0.09090909090909091,4,1.6989700043360187,0.1544518185760017
150,mobile application,Analisis Sentimen Ulasan Aplikasi Jamsostek Mobile Menggunakan Metode Support Vector Machine,title,aplikasi,1,11,0.09090909090909091,54,0.5686362358410126,0.051694203258273876
150,mobile application,Analisis Sentimen Ulasan Aplikasi Jamsostek Mobile Menggunakan Metode Support Vector Machine,title,jamsostek,1,11,0.09090909090909091,1,2.3010299956639813,0.20918454506036194
150,mobile application,Analisis Sentimen Ulasan Aplikasi Jamsostek Mobile Menggunakan Metode Support Vector Machine,title,mobile,1,11,0.09090909090909091,53,0.5767541260631922,0.05243219327847202
150,mobile application,Analisis Sentimen Ulasan Aplikasi Jamsostek Mobile Menggunakan Metode Support Vector Machine,title,guna,1,11,0.09090909090909091,44,0.6575773191777938,0.05977975628889035
150,mobile application,Analisis Sentimen Ulasan Aplikasi Jamsostek Mobile Menggunakan Metode Support Vector Machine,title,metode,1,11,0.09090909090909091,21,0.978810700930062,0.088982790993642
150,mobile application,Analisis Sentimen Ulasan Aplikasi Jamsostek Mobile Menggunakan Metode Support Vector Machine,title,support,1,11,0.09090909090909091,4,1.6989700043360187,0.1544518185760017
150,mobile application,Analisis Sentimen Ulasan Aplikasi Jamsostek Mobile Menggunakan Metode Support Vector Machine,title,vector,1,11,0.09090909090909091,3,1.8239087409443189,0.16580988554039264
150,mobile application,Analisis Sentimen Ulasan Aplikasi Jamsostek Mobile Menggunakan Metode Support Vector Machine,title,machine,1,11,0.09090909090909091,54,0.5686362358410126,0.051694203258273876
150,mobile application,Analisis Sentimen Ulasan Aplikasi Jamsostek Mobile Menggunakan Metode Support Vector Machine,abstract,aplikasi,3,16,0.1875,54,0.5686362358410126,0.10661929422018987
150,mobile application,Analisis Sentimen Ulasan Aplikasi Jamsostek Mobile Menggunakan Metode Support Vector Machine,abstract,mobile,1,16,0.0625,53,0.5767541260631922,0.03604713287894951
150,mobile application,Analisis Sentimen Ulasan Aplikasi Jamsostek Mobile Menggunakan Metode Support Vector Machine,abstract,beri,1,16,0.0625,5,1.6020599913279623,0.10012874945799764
150,mobile application,Analisis Sentimen Ulasan Aplikasi Jamsostek Mobile Menggunakan Metode Support Vector Machine,abstract,mudah,1,16,0.0625,6,1.5228787452803376,0.0951799215800211
150,mobile application,Analisis Sentimen Ulasan Aplikasi Jamsostek Mobile Menggunakan Metode Support Vector Machine,abstract,masyarakat,1,16,0.0625,4,1.6989700043360187,0.10618562527100117
150,mobile application,Analisis Sentimen Ulasan Aplikasi Jamsostek Mobile Menggunakan Metode Support Vector Machine,abstract,indonesia,1,16,0.0625,19,1.0222763947111522,0.06389227466944701
150,mobile application,Analisis Sentimen Ulasan Aplikasi Jamsostek Mobile Menggunakan Metode Support Vector Machine,abstract,salah,1,16,0.0625,5,1.6020599913279623,0.10012874945799764
150,mobile application,Analisis Sentimen Ulasan Aplikasi Jamsostek Mobile Menggunakan Metode Support Vector Machine,abstract,satu,1,16,0.0625,6,1.5228787452803376,0.0951799215800211
150,mobile application,Analisis Sentimen Ulasan Aplikasi Jamsostek Mobile Menggunakan Metode Support Vector Machine,abstract,jmo,1,16,0.0625,1,2.3010299956639813,0.14381437472899883
150,mobile application,Analisis Sentimen Ulasan Aplikasi Jamsostek Mobile Menggunakan Metode Support Vector Machine,abstract,teliti,1,16,0.0625,21,0.978810700930062,0.06117566880812887
150,mobile application,Analisis Sentimen Ulasan Aplikasi Jamsostek Mobile Menggunakan Metode Support Vector Machine,abstract,tuju,1,16,0.0625,11,1.2596373105057561,0.07872733190660976
150,mobile application,Analisis Sentimen Ulasan Aplikasi Jamsostek Mobile Menggunakan Metode Support Vector Machine,abstract,analis,1,16,0.0625,5,1.6020599913279623,0.10012874945799764
150,mobile application,Analisis Sentimen Ulasan Aplikasi Jamsostek Mobile Menggunakan Metode Support Vector Machine,abstract,kualitas,1,16,0.0625,7,1.4559319556497243,0.09099574722810777
150,mobile application,Analisis Sentimen Ulasan Aplikasi Jamsostek Mobile Menggunakan Metode Support Vector Machine,abstract,ulas,1,16,0.0625,4,1.6989700043360187,0.10618562527100117
151,cyber security,"Cyber security: State of the art, challenges and future directions",title,cyber,1,7,0.14285714285714285,29,0.8386319977650251,0.11980457110928928
151,cyber security,"Cyber security: State of the art, challenges and future directions",title,security,1,7,0.14285714285714285,29,0.8386319977650251,0.11980457110928928
151,cyber security,"Cyber security: State of the art, challenges and future directions",title,state,1,7,0.14285714285714285,3,1.8239087409443189,0.2605583915634741
151,cyber security,"Cyber security: State of the art, challenges and future directions",title,art,1,7,0.14285714285714285,2,2.0,0.2857142857142857
151,cyber security,"Cyber security: State of the art, challenges and future directions",title,challenges,1,7,0.14285714285714285,7,1.4559319556497243,0.20799027937853204
151,cyber security,"Cyber security: State of the art, challenges and future directions",title,future,1,7,0.14285714285714285,7,1.4559319556497243,0.20799027937853204
151,cyber security,"Cyber security: State of the art, challenges and future directions",title,directions,1,7,0.14285714285714285,2,2.0,0.2857142857142857
151,cyber security,"Cyber security: State of the art, challenges and future directions",abstract,shifting,1,19,0.05263157894736842,1,2.3010299956639813,0.12110684187705163
151,cyber security,"Cyber security: State of the art, challenges and future directions",abstract,cyber,3,19,0.15789473684210525,29,0.8386319977650251,0.13241557859447764
151,cyber security,"Cyber security: State of the art, challenges and future directions",abstract,threats,1,19,0.05263157894736842,6,1.5228787452803376,0.08015151290949145
151,cyber security,"Cyber security: State of the art, challenges and future directions",abstract,article,1,19,0.05263157894736842,4,1.6989700043360187,0.08941947391242204
151,cyber security,"Cyber security: State of the art, challenges and future directions",abstract,provides,1,19,0.05263157894736842,6,1.5228787452803376,0.08015151290949145
151,cyber security,"Cyber security: State of the art, challenges and future directions",abstract,overview,1,19,0.05263157894736842,6,1.5228787452803376,0.08015151290949145
151,cyber security,"Cyber security: State of the art, challenges and future directions",abstract,state,1,19,0.05263157894736842,3,1.8239087409443189,0.09599519689180624
151,cyber security,"Cyber security: State of the art, challenges and future directions",abstract,art,1,19,0.05263157894736842,2,2.0,0.10526315789473684
151,cyber security,"Cyber security: State of the art, challenges and future directions",abstract,security,2,19,0.10526315789473684,29,0.8386319977650251,0.08827705239631842
151,cyber security,"Cyber security: State of the art, challenges and future directions",abstract,moreover,1,19,0.05263157894736842,2,2.0,0.10526315789473684
151,cyber security,"Cyber security: State of the art, challenges and future directions",abstract,we,1,19,0.05263157894736842,27,0.8696662315049939,0.04577190692131546
151,cyber security,"Cyber security: State of the art, challenges and future directions",abstract,address,1,19,0.05263157894736842,2,2.0,0.10526315789473684
151,cyber security,"Cyber security: State of the art, challenges and future directions",abstract,future,1,19,0.05263157894736842,7,1.4559319556497243,0.07662799766577497
151,cyber security,"Cyber security: State of the art, challenges and future directions",abstract,direction,1,19,0.05263157894736842,1,2.3010299956639813,0.12110684187705163
151,cyber security,"Cyber security: State of the art, challenges and future directions",abstract,presenting,1,19,0.05263157894736842,1,2.3010299956639813,0.12110684187705163
151,cyber security,"Cyber security: State of the art, challenges and future directions",abstract,possible,1,19,0.05263157894736842,1,2.3010299956639813,0.12110684187705163
152,cyber security,"Cyber security, cyber threats, implications and future perspectives: A Review",title,cyber,2,8,0.25,29,0.8386319977650251,0.20965799944125627
152,cyber security,"Cyber security, cyber threats, implications and future perspectives: A Review",title,security,1,8,0.125,29,0.8386319977650251,0.10482899972062813
152,cyber security,"Cyber security, cyber threats, implications and future perspectives: A Review",title,threats,1,8,0.125,6,1.5228787452803376,0.1903598431600422
152,cyber security,"Cyber security, cyber threats, implications and future perspectives: A Review",title,implications,1,8,0.125,1,2.3010299956639813,0.28762874945799766
152,cyber security,"Cyber security, cyber threats, implications and future perspectives: A Review",title,future,1,8,0.125,7,1.4559319556497243,0.18199149445621554
152,cyber security,"Cyber security, cyber threats, implications and future perspectives: A Review",title,perspectives,1,8,0.125,2,2.0,0.25
152,cyber security,"Cyber security, cyber threats, implications and future perspectives: A Review",title,review,1,8,0.125,24,0.9208187539523752,0.1151023442440469
152,cyber security,"Cyber security, cyber threats, implications and future perspectives: A Review",abstract,achieve,1,20,0.05,1,2.3010299956639813,0.11505149978319906
152,cyber security,"Cyber security, cyber threats, implications and future perspectives: A Review",abstract,proactive,1,20,0.05,1,2.3010299956639813,0.11505149978319906
152,cyber security,"Cyber security, cyber threats, implications and future perspectives: A Review",abstract,cyber,2,20,0.1,29,0.8386319977650251,0.08386319977650251
152,cyber security,"Cyber security, cyber threats, implications and future perspectives: A Review",abstract,security,2,20,0.1,29,0.8386319977650251,0.08386319977650251
152,cyber security,"Cyber security, cyber threats, implications and future perspectives: A Review",abstract,not,1,20,0.05,7,1.4559319556497243,0.07279659778248622
152,cyber security,"Cyber security, cyber threats, implications and future perspectives: A Review",abstract,just,1,20,0.05,1,2.3010299956639813,0.11505149978319906
152,cyber security,"Cyber security, cyber threats, implications and future perspectives: A Review",abstract,businesses,1,20,0.05,2,2.0,0.1
152,cyber security,"Cyber security, cyber threats, implications and future perspectives: A Review",abstract,but,1,20,0.05,3,1.8239087409443189,0.09119543704721594
152,cyber security,"Cyber security, cyber threats, implications and future perspectives: A Review",abstract,entire,1,20,0.05,1,2.3010299956639813,0.11505149978319906
152,cyber security,"Cyber security, cyber threats, implications and future perspectives: A Review",abstract,society,1,20,0.05,1,2.3010299956639813,0.11505149978319906
152,cyber security,"Cyber security, cyber threats, implications and future perspectives: A Review",abstract,requires,1,20,0.05,2,2.0,0.1
152,cyber security,"Cyber security, cyber threats, implications and future perspectives: A Review",abstract,high,1,20,0.05,3,1.8239087409443189,0.09119543704721594
152,cyber security,"Cyber security, cyber threats, implications and future perspectives: A Review",abstract,cybersecurity,1,20,0.05,10,1.3010299956639813,0.06505149978319906
152,cyber security,"Cyber security, cyber threats, implications and future perspectives: A Review",abstract,all,1,20,0.05,5,1.6020599913279623,0.08010299956639812
152,cyber security,"Cyber security, cyber threats, implications and future perspectives: A Review",abstract,industries,1,20,0.05,2,2.0,0.1
152,cyber security,"Cyber security, cyber threats, implications and future perspectives: A Review",abstract,viewpoints,1,20,0.05,1,2.3010299956639813,0.11505149978319906
152,cyber security,"Cyber security, cyber threats, implications and future perspectives: A Review",abstract,study,1,20,0.05,14,1.1549019599857433,0.05774509799928717
152,cyber security,"Cyber security, cyber threats, implications and future perspectives: A Review",abstract,prospects,1,20,0.05,1,2.3010299956639813,0.11505149978319906
153,cyber security,A comprehensive review study of cyber-attacks and cyber security; Emerging trends and recent developments,title,comprehensive,1,11,0.09090909090909091,4,1.6989700043360187,0.1544518185760017
153,cyber security,A comprehensive review study of cyber-attacks and cyber security; Emerging trends and recent developments,title,review,1,11,0.09090909090909091,24,0.9208187539523752,0.0837107958138523
153,cyber security,A comprehensive review study of cyber-attacks and cyber security; Emerging trends and recent developments,title,study,1,11,0.09090909090909091,14,1.1549019599857433,0.10499108727143121
153,cyber security,A comprehensive review study of cyber-attacks and cyber security; Emerging trends and recent developments,title,cyber,2,11,0.18181818181818182,29,0.8386319977650251,0.1524785450481864
153,cyber security,A comprehensive review study of cyber-attacks and cyber security; Emerging trends and recent developments,title,attacks,1,11,0.09090909090909091,8,1.3979400086720377,0.12708545533382162
153,cyber security,A comprehensive review study of cyber-attacks and cyber security; Emerging trends and recent developments,title,security,1,11,0.09090909090909091,29,0.8386319977650251,0.0762392725240932
153,cyber security,A comprehensive review study of cyber-attacks and cyber security; Emerging trends and recent developments,title,emerging,1,11,0.09090909090909091,2,2.0,0.18181818181818182
153,cyber security,A comprehensive review study of cyber-attacks and cyber security; Emerging trends and recent developments,title,trends,1,11,0.09090909090909091,4,1.6989700043360187,0.1544518185760017
153,cyber security,A comprehensive review study of cyber-attacks and cyber security; Emerging trends and recent developments,title,recent,1,11,0.09090909090909091,5,1.6020599913279623,0.1456418173934511
153,cyber security,A comprehensive review study of cyber-attacks and cyber security; Emerging trends and recent developments,title,developments,1,11,0.09090909090909091,2,2.0,0.18181818181818182
153,cyber security,A comprehensive review study of cyber-attacks and cyber security; Emerging trends and recent developments,abstract,cyber,3,19,0.15789473684210525,29,0.8386319977650251,0.13241557859447764
153,cyber security,A comprehensive review study of cyber-attacks and cyber security; Emerging trends and recent developments,abstract,security,4,19,0.21052631578947367,29,0.8386319977650251,0.17655410479263683
153,cyber security,A comprehensive review study of cyber-attacks and cyber security; Emerging trends and recent developments,abstract,methods,1,19,0.05263157894736842,4,1.6989700043360187,0.08941947391242204
153,cyber security,A comprehensive review study of cyber-attacks and cyber security; Emerging trends and recent developments,abstract,addition,1,19,0.05263157894736842,1,2.3010299956639813,0.12110684187705163
153,cyber security,A comprehensive review study of cyber-attacks and cyber security; Emerging trends and recent developments,abstract,emerging,1,19,0.05263157894736842,2,2.0,0.10526315789473684
153,cyber security,A comprehensive review study of cyber-attacks and cyber security; Emerging trends and recent developments,abstract,trends,1,19,0.05263157894736842,4,1.6989700043360187,0.08941947391242204
153,cyber security,A comprehensive review study of cyber-attacks and cyber security; Emerging trends and recent developments,abstract,recent,1,19,0.05263157894736842,5,1.6020599913279623,0.08431894691199801
153,cyber security,A comprehensive review study of cyber-attacks and cyber security; Emerging trends and recent developments,abstract,developments,1,19,0.05263157894736842,2,2.0,0.10526315789473684
153,cyber security,A comprehensive review study of cyber-attacks and cyber security; Emerging trends and recent developments,abstract,review,1,19,0.05263157894736842,24,0.9208187539523752,0.04846414494486185
153,cyber security,A comprehensive review study of cyber-attacks and cyber security; Emerging trends and recent developments,abstract,study,1,19,0.05263157894736842,14,1.1549019599857433,0.06078431368346017
153,cyber security,A comprehensive review study of cyber-attacks and cyber security; Emerging trends and recent developments,abstract,presented,1,19,0.05263157894736842,3,1.8239087409443189,0.09599519689180624
153,cyber security,A comprehensive review study of cyber-attacks and cyber security; Emerging trends and recent developments,abstract,researchers,1,19,0.05263157894736842,3,1.8239087409443189,0.09599519689180624
153,cyber security,A comprehensive review study of cyber-attacks and cyber security; Emerging trends and recent developments,abstract,will,1,19,0.05263157894736842,4,1.6989700043360187,0.08941947391242204
153,cyber security,A comprehensive review study of cyber-attacks and cyber security; Emerging trends and recent developments,abstract,useful,1,19,0.05263157894736842,1,2.3010299956639813,0.12110684187705163
154,cyber security,The recent trends in cyber security: A review,title,recent,1,5,0.2,5,1.6020599913279623,0.32041199826559247
154,cyber security,The recent trends in cyber security: A review,title,trends,1,5,0.2,4,1.6989700043360187,0.3397940008672038
154,cyber security,The recent trends in cyber security: A review,title,cyber,1,5,0.2,29,0.8386319977650251,0.16772639955300503
154,cyber security,The recent trends in cyber security: A review,title,security,1,5,0.2,29,0.8386319977650251,0.16772639955300503
154,cyber security,The recent trends in cyber security: A review,title,review,1,5,0.2,24,0.9208187539523752,0.18416375079047506
154,cyber security,The recent trends in cyber security: A review,abstract,advanced,1,19,0.05263157894736842,1,2.3010299956639813,0.12110684187705163
154,cyber security,The recent trends in cyber security: A review,abstract,cyber,3,19,0.15789473684210525,29,0.8386319977650251,0.13241557859447764
154,cyber security,The recent trends in cyber security: A review,abstract,security,3,19,0.15789473684210525,29,0.8386319977650251,0.13241557859447764
154,cyber security,The recent trends in cyber security: A review,abstract,standards,1,19,0.05263157894736842,2,2.0,0.10526315789473684
154,cyber security,The recent trends in cyber security: A review,abstract,along,1,19,0.05263157894736842,1,2.3010299956639813,0.12110684187705163
154,cyber security,The recent trends in cyber security: A review,abstract,challenges,1,19,0.05263157894736842,7,1.4559319556497243,0.07662799766577497
154,cyber security,The recent trends in cyber security: A review,abstract,faced,1,19,0.05263157894736842,1,2.3010299956639813,0.12110684187705163
154,cyber security,The recent trends in cyber security: A review,abstract,domain,2,19,0.10526315789473684,2,2.0,0.21052631578947367
154,cyber security,The recent trends in cyber security: A review,abstract,new,1,19,0.05263157894736842,10,1.3010299956639813,0.06847526292968321
154,cyber security,The recent trends in cyber security: A review,abstract,researchers,1,19,0.05263157894736842,3,1.8239087409443189,0.09599519689180624
154,cyber security,The recent trends in cyber security: A review,abstract,get,1,19,0.05263157894736842,2,2.0,0.10526315789473684
154,cyber security,The recent trends in cyber security: A review,abstract,acquainted,1,19,0.05263157894736842,1,2.3010299956639813,0.12110684187705163
154,cyber security,The recent trends in cyber security: A review,abstract,recent,1,19,0.05263157894736842,5,1.6020599913279623,0.08431894691199801
154,cyber security,The recent trends in cyber security: A review,abstract,advancements,1,19,0.05263157894736842,2,2.0,0.10526315789473684
155,cyber security,A systematic literature review on the cyber security,title,systematic,1,5,0.2,16,1.0969100130080565,0.2193820026016113
155,cyber security,A systematic literature review on the cyber security,title,literature,1,5,0.2,10,1.3010299956639813,0.26020599913279624
155,cyber security,A systematic literature review on the cyber security,title,review,1,5,0.2,24,0.9208187539523752,0.18416375079047506
155,cyber security,A systematic literature review on the cyber security,title,cyber,1,5,0.2,29,0.8386319977650251,0.16772639955300503
155,cyber security,A systematic literature review on the cyber security,title,security,1,5,0.2,29,0.8386319977650251,0.16772639955300503
155,cyber security,A systematic literature review on the cyber security,abstract,cyber,6,21,0.2857142857142857,29,0.8386319977650251,0.23960914221857857
155,cyber security,A systematic literature review on the cyber security,abstract,security,6,21,0.2857142857142857,29,0.8386319977650251,0.23960914221857857
155,cyber security,A systematic literature review on the cyber security,abstract,kinds,1,21,0.047619047619047616,2,2.0,0.09523809523809523
155,cyber security,A systematic literature review on the cyber security,abstract,why,1,21,0.047619047619047616,2,2.0,0.09523809523809523
155,cyber security,A systematic literature review on the cyber security,abstract,important,1,21,0.047619047619047616,2,2.0,0.09523809523809523
155,cyber security,A systematic literature review on the cyber security,abstract,framework,1,21,0.047619047619047616,5,1.6020599913279623,0.07628857101561724
155,cyber security,A systematic literature review on the cyber security,abstract,tools,1,21,0.047619047619047616,7,1.4559319556497243,0.06933009312617734
155,cyber security,A systematic literature review on the cyber security,abstract,safeguards,1,21,0.047619047619047616,1,2.3010299956639813,0.10957285693638005
155,cyber security,A systematic literature review on the cyber security,abstract,data,1,21,0.047619047619047616,28,0.853871964321762,0.040660569729607715
155,cyber security,A systematic literature review on the cyber security,abstract,integrity,1,21,0.047619047619047616,1,2.3010299956639813,0.10957285693638005
155,cyber security,A systematic literature review on the cyber security,abstract,computing,1,21,0.047619047619047616,3,1.8239087409443189,0.08685279718782471
156,cyber security,Cyber security,title,cyber,1,2,0.5,29,0.8386319977650251,0.41931599888251253
156,cyber security,Cyber security,title,security,1,2,0.5,29,0.8386319977650251,0.41931599888251253
156,cyber security,Cyber security,abstract,cybersecurity,1,21,0.047619047619047616,10,1.3010299956639813,0.06195380931733244
156,cyber security,Cyber security,abstract,has,1,21,0.047619047619047616,12,1.2218487496163564,0.05818327379125506
156,cyber security,Cyber security,abstract,emerged,1,21,0.047619047619047616,1,2.3010299956639813,0.10957285693638005
156,cyber security,Cyber security,abstract,global,1,21,0.047619047619047616,5,1.6020599913279623,0.07628857101561724
156,cyber security,Cyber security,abstract,challenge,1,21,0.047619047619047616,1,2.3010299956639813,0.10957285693638005
156,cyber security,Cyber security,abstract,becoming,1,21,0.047619047619047616,1,2.3010299956639813,0.10957285693638005
156,cyber security,Cyber security,abstract,tier,1,21,0.047619047619047616,1,2.3010299956639813,0.10957285693638005
156,cyber security,Cyber security,abstract,one,1,21,0.047619047619047616,4,1.6989700043360187,0.08090333353981041
156,cyber security,Cyber security,abstract,security,1,21,0.047619047619047616,29,0.8386319977650251,0.03993485703642976
156,cyber security,Cyber security,abstract,threat,1,21,0.047619047619047616,1,2.3010299956639813,0.10957285693638005
156,cyber security,Cyber security,abstract,nation,1,21,0.047619047619047616,1,2.3010299956639813,0.10957285693638005
156,cyber security,Cyber security,abstract,states,2,21,0.09523809523809523,1,2.3010299956639813,0.2191457138727601
156,cyber security,Cyber security,abstract,modern,1,21,0.047619047619047616,2,2.0,0.09523809523809523
156,cyber security,Cyber security,abstract,day,1,21,0.047619047619047616,1,2.3010299956639813,0.10957285693638005
156,cyber security,Cyber security,abstract,cyber,1,21,0.047619047619047616,29,0.8386319977650251,0.03993485703642976
156,cyber security,Cyber security,abstract,age,1,21,0.047619047619047616,2,2.0,0.09523809523809523
156,cyber security,Cyber security,abstract,will,1,21,0.047619047619047616,4,1.6989700043360187,0.08090333353981041
156,cyber security,Cyber security,abstract,expose,1,21,0.047619047619047616,1,2.3010299956639813,0.10957285693638005
156,cyber security,Cyber security,abstract,new,1,21,0.047619047619047616,10,1.3010299956639813,0.06195380931733244
156,cyber security,Cyber security,abstract,challenges,1,21,0.047619047619047616,7,1.4559319556497243,0.06933009312617734
157,cyber security,Cyber security in the metaverse,title,cyber,1,3,0.3333333333333333,29,0.8386319977650251,0.27954399925500834
157,cyber security,Cyber security in the metaverse,title,security,1,3,0.3333333333333333,29,0.8386319977650251,0.27954399925500834
157,cyber security,Cyber security in the metaverse,title,metaverse,1,3,0.3333333333333333,1,2.3010299956639813,0.7670099985546603
157,cyber security,Cyber security in the metaverse,abstract,approach,1,18,0.05555555555555555,3,1.8239087409443189,0.10132826338579548
157,cyber security,Cyber security in the metaverse,abstract,security,1,18,0.05555555555555555,29,0.8386319977650251,0.04659066654250139
157,cyber security,Cyber security in the metaverse,abstract,vital,1,18,0.05555555555555555,3,1.8239087409443189,0.10132826338579548
157,cyber security,Cyber security in the metaverse,abstract,foster,1,18,0.05555555555555555,1,2.3010299956639813,0.12783499975911006
157,cyber security,Cyber security in the metaverse,abstract,trust,1,18,0.05555555555555555,1,2.3010299956639813,0.12783499975911006
157,cyber security,Cyber security in the metaverse,abstract,safeguard,1,18,0.05555555555555555,1,2.3010299956639813,0.12783499975911006
157,cyber security,Cyber security in the metaverse,abstract,virtual,1,18,0.05555555555555555,1,2.3010299956639813,0.12783499975911006
157,cyber security,Cyber security in the metaverse,abstract,realm,1,18,0.05555555555555555,1,2.3010299956639813,0.12783499975911006
157,cyber security,Cyber security in the metaverse,abstract,chapter,1,18,0.05555555555555555,1,2.3010299956639813,0.12783499975911006
157,cyber security,Cyber security in the metaverse,abstract,aims,1,18,0.05555555555555555,7,1.4559319556497243,0.0808851086472069
157,cyber security,Cyber security in the metaverse,abstract,provide,1,18,0.05555555555555555,3,1.8239087409443189,0.10132826338579548
157,cyber security,Cyber security in the metaverse,abstract,overview,1,18,0.05555555555555555,6,1.5228787452803376,0.08460437473779653
157,cyber security,Cyber security in the metaverse,abstract,cybersecurity,1,18,0.05555555555555555,10,1.3010299956639813,0.0722794442035545
157,cyber security,Cyber security in the metaverse,abstract,metaverse,1,18,0.05555555555555555,1,2.3010299956639813,0.12783499975911006
157,cyber security,Cyber security in the metaverse,abstract,discussed,1,18,0.05555555555555555,1,2.3010299956639813,0.12783499975911006
157,cyber security,Cyber security in the metaverse,abstract,various,1,18,0.05555555555555555,3,1.8239087409443189,0.10132826338579548
157,cyber security,Cyber security in the metaverse,abstract,cyber,1,18,0.05555555555555555,29,0.8386319977650251,0.04659066654250139
157,cyber security,Cyber security in the metaverse,abstract,stacks,1,18,0.05555555555555555,1,2.3010299956639813,0.12783499975911006
158,cyber security,Counterattacking cyber threats: A framework for the future of cybersecurity,title,counterattacking,1,6,0.16666666666666666,1,2.3010299956639813,0.38350499927733017
158,cyber security,Counterattacking cyber threats: A framework for the future of cybersecurity,title,cyber,1,6,0.16666666666666666,29,0.8386319977650251,0.13977199962750417
158,cyber security,Counterattacking cyber threats: A framework for the future of cybersecurity,title,threats,1,6,0.16666666666666666,6,1.5228787452803376,0.2538131242133896
158,cyber security,Counterattacking cyber threats: A framework for the future of cybersecurity,title,framework,1,6,0.16666666666666666,5,1.6020599913279623,0.26700999855466034
158,cyber security,Counterattacking cyber threats: A framework for the future of cybersecurity,title,future,1,6,0.16666666666666666,7,1.4559319556497243,0.2426553259416207
158,cyber security,Counterattacking cyber threats: A framework for the future of cybersecurity,title,cybersecurity,1,6,0.16666666666666666,10,1.3010299956639813,0.21683833261066354
158,cyber security,Counterattacking cyber threats: A framework for the future of cybersecurity,abstract,organizational,1,16,0.0625,1,2.3010299956639813,0.14381437472899883
158,cyber security,Counterattacking cyber threats: A framework for the future of cybersecurity,abstract,security,2,16,0.125,29,0.8386319977650251,0.10482899972062813
158,cyber security,Counterattacking cyber threats: A framework for the future of cybersecurity,abstract,article,1,16,0.0625,4,1.6989700043360187,0.10618562527100117
158,cyber security,Counterattacking cyber threats: A framework for the future of cybersecurity,abstract,presents,1,16,0.0625,2,2.0,0.125
158,cyber security,Counterattacking cyber threats: A framework for the future of cybersecurity,abstract,comprehensive,1,16,0.0625,4,1.6989700043360187,0.10618562527100117
158,cyber security,Counterattacking cyber threats: A framework for the future of cybersecurity,abstract,framework,2,16,0.125,5,1.6020599913279623,0.20025749891599529
158,cyber security,Counterattacking cyber threats: A framework for the future of cybersecurity,abstract,aims,1,16,0.0625,7,1.4559319556497243,0.09099574722810777
158,cyber security,Counterattacking cyber threats: A framework for the future of cybersecurity,abstract,shape,1,16,0.0625,2,2.0,0.125
158,cyber security,Counterattacking cyber threats: A framework for the future of cybersecurity,abstract,future,1,16,0.0625,7,1.4559319556497243,0.09099574722810777
158,cyber security,Counterattacking cyber threats: A framework for the future of cybersecurity,abstract,cyber,2,16,0.125,29,0.8386319977650251,0.10482899972062813
158,cyber security,Counterattacking cyber threats: A framework for the future of cybersecurity,abstract,responds,1,16,0.0625,1,2.3010299956639813,0.14381437472899883
158,cyber security,Counterattacking cyber threats: A framework for the future of cybersecurity,abstract,complexities,1,16,0.0625,1,2.3010299956639813,0.14381437472899883
158,cyber security,Counterattacking cyber threats: A framework for the future of cybersecurity,abstract,modern,1,16,0.0625,2,2.0,0.125
